EpiRR,states,coverage,CpG,CpGIsland,DNA_methyl,enhancer,geneExpression,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,LINE,LTR,PMDs_Common,RC,RefSeqExon,RefSeqGene,RefSeqTES,RefSeqTSS,RefSeqTSS2kb,Retroposon,RNA,SINE,TandemRepeats,Unknown
IHECRE00001905.1,9,68.51876,0.00901445116526061,0.18442,0.883558469643059,0.99096,0,0.327214587759994,2.53577370699591,0.715656445008822,0.758531668699264,0.0335252775437847,1.4210472274958,1.02638,0.92412,0.99591,1.11019,0.54375,0.86431,0.64874,0.34379,0.51221,1.2046,0.88261,0.92454,1.09877,1.09423
IHECRE00001905.1,10,8.88298,0.00855510446069886,0.27396,0.869837432716213,1.106,0,0.138658910425065,3.36197470370996,0.336756861135919,0.157492336286176,0.0419874966810688,7.64727606266142,1.53238,2.30229,2.01367,0.59285,0.30857,0.56357,0.38424,0.23368,0.26836,1.05183,0.9402,0.69353,1.0906,0.60726
IHECRE00000070.3,1,0.1209,0.0753095720595108,90.5593,0.0158836383501775,0.42561,33.37,12.8092734225621,0.316716744059,0.72568970226714,1.42939087680961,38.0932805244469,0.242966402622234,0.04971,0.0639,0.43077,0,12.8176,1.84673,3.22575,69.51225,26.09622,0.04598,0.96376,0.20543,0.65661,0.27118
IHECRE00000070.3,2,0.40323,0.0555090404228998,63.49176,0.0650562378797673,0.49513,14.39,3.41881060116354,0.570868347338936,0.713100624865331,2.43738418444301,21.8534152122387,0.355936220642103,0.12181,0.181,0.45531,0.39457,8.89427,1.59861,2.84152,75.40443,22.98872,0.06434,2.6923,0.47547,0.63309,0.17312
IHECRE00000070.3,3,0.46171,0.0274878417317574,13.52305,0.208118287611811,0.75382,12.05,3.48519161157148,0.69662249080085,1.05564364136776,10.9658360008376,12.3081042271218,0.457713824154127,0.30254,0.3431,0.41279,0.53266,3.85959,1.65624,3.4159,8.43708,13.57446,0.03062,1.41978,0.72088,0.45698,0.53601
IHECRE00000070.3,4,2.57787,0.0136151632648686,0.51695,0.547982088803149,0.99512,12.61,2.1512727614925,0.419611348986025,1.10596935334619,8.61239197603476,2.2718361329381,0.360600072146677,0.57929,0.74146,0.43247,0.83833,1.63973,1.5803,1.98805,1.30421,3.41856,0.11446,1.35177,1.34121,0.67076,0.88106
IHECRE00000070.3,5,11.0324,0.01228078149302,0.31851,0.866253904066805,1.02717,4.45,1.58385935496597,0.274665483117993,1.72277016142289,1.23588782588684,0.98458920998126,0.268032679093928,0.83079,0.64551,0.45155,0.94602,1.85896,1.80104,2.08837,0.53849,1.30413,2.19748,1.52241,1.82415,0.7093,0.8755
IHECRE00000070.3,6,2.73168,0.0131820274017272,1.21472,0.913276389936549,0.9085,17.71,2.0124240138439,0.339796778630696,7.75901850290633,0.729223055419976,1.04949638372454,0.444580023960598,0.44411,0.33419,0.43219,0.91047,6.46847,2.29933,4.96885,0.62153,0.74245,0.16397,1.46036,1.39344,0.5795,0.50341
IHECRE00000070.3,7,1.52152,0.00840012736779666,0.90726,0.857282433521354,0.9777,1.03,2.11831856030083,1.90692989524577,1.00849449368789,0.344681708299758,1.16851329572925,5.55452591995702,1.34186,2.22403,1.27341,0.53064,1.50393,0.8114,1.51743,0.599,0.67253,0.99875,2.10958,0.78359,2.06623,0.33743
IHECRE00000070.3,8,76.63862,0.00997162025662797,0.18248,0.858277563887238,1.00905,0.02,1.80995323118266,1.06939097180951,0.636482261440273,0.205653600682153,0.968902612335599,1.00147283015943,1.08211,1.08002,1.1288,1.04752,0.51665,0.81309,0.58487,0.34992,0.46706,0.93426,0.84768,0.86258,1.06912,1.06322
IHECRE00000070.3,9,0.73238,0.0432283190490542,41.69819,0.231926239419589,0.63673,0,2.38047158403869,10.3181983071342,0.866747279322854,2.6406892382104,4.56209189842805,3.96197097944377,0.16812,0.17861,0.76755,0,5.80565,1.29631,3.38338,19.49046,14.67487,0.0314,1.53052,0.38888,0.64809,0.39811
IHECRE00000070.3,10,3.7797,0.0129275141888688,0.83011,0.772254282728223,0.98828,0,2.12486935974917,2.96178488662698,0.705775435088835,0.478620438951243,1.5331485436452,1.52094788021993,0.75055,0.93369,0.86973,0.90545,1.20142,0.96436,1.46548,1.13548,2.2526,0.48272,1.21084,1.18468,0.73097,1.07311
IHECRE00003836.3,1,0.2506,0.0872477635057511,108.31131,0.165105654389042,0.37081,25.86,11.4527269690136,1.46471226927253,2.08381358055625,6.85241794036582,39.7129792032072,2.75331996993235,0.04656,0.10362,0.46856,0,13.98088,1.65171,2.14831,117.99425,25.48096,0.19624,1.8709,0.20007,1.00538,0.0252
IHECRE00003836.3,2,1.54537,0.0222242089513137,5.89578,0.224892524370368,0.92489,61.3,11.1248347120145,1.81964390048894,5.62498846828008,50.2338325286755,27.5865494018881,4.00893323902949,0.53056,0.56316,0.47709,0.8259,2.22648,1.5863,2.19301,6.5603,7.06042,0.05495,2.0392,1.06191,0.61624,1.04086
IHECRE00003836.3,3,1.40163,0.0222197840028664,16.00159,0.347559200582209,0.8532,1.75,2.18878874395865,5.26801209203381,4.2726678982627,33.0015768161376,11.2375580809494,4.16340107111534,0.53552,0.56665,0.53117,1.12608,2.84118,1.31839,2.08796,9.62738,9.71662,0.0609,1.54756,0.82132,0.6014,1.07495
IHECRE00003836.3,4,3.43671,0.0114858006076597,0.35747,0.643339173508963,1.05161,20.75,1.71082768561804,2.76365207419147,5.00897130615528,17.3590194876042,2.23856586523529,4.21117411421791,0.74952,0.79162,0.52532,1.1445,0.98375,1.46349,1.26629,0.77429,2.01393,0.11574,1.34298,1.32074,0.7428,1.21412
IHECRE00003836.3,5,1.06738,0.00818428715798813,0.05806,0.743433119853614,1.02357,87.96,2.28728270814273,1.90219579139982,14.0652698993596,20.2322049405307,2.93648673376029,4.8627813357731,0.99685,0.66542,0.4534,1.15331,2.90084,2.11385,2.69655,0.58542,1.35654,0.07403,1.45075,1.01028,0.77159,0.86789
IHECRE00003836.3,6,6.4611,0.00959264707270723,0.14253,0.885494221351616,1.01088,33.4,1.24277179236043,1.83548481880509,12.0808423114594,4.16447600391773,1.17300685602351,4.73485798237023,0.90589,0.59036,0.50528,0.77676,3.60112,2.16338,3.12686,0.34581,0.5173,0.54112,1.47852,1.51284,0.70241,0.67736
IHECRE00003836.3,7,0.90978,0.00666013260015228,0.1944,0.761057562010252,0.94591,7.075,1.3261945442762,8.2767925528781,14.8341188947151,2.67763506746008,1.52860425381488,11.7346079066753,1.74625,2.67456,0.79693,0.3465,1.62238,0.98583,1.43389,0.30154,0.54018,0.1764,1.38684,0.65589,1.36052,0.26252
IHECRE00003836.3,8,19.53777,0.00822390504333937,0.11972,0.690548148148148,1.13782,0,0.827407407407407,2.67333333333333,4.10648148148148,0.991666666666667,0.638333333333333,6.22074074074074,1.31825,1.38476,2.32629,1.07403,0.17126,0.55457,0.23334,0.17317,0.19484,0.44687,0.65029,0.58628,0.89694,1.07411
IHECRE00003836.3,9,54.84686,0.0115190161458676,0.44763,0.788416578627296,0.94234,0.88,0.940200552206607,3.73417954704854,3.80977725299408,2.83129511092961,0.726906311313133,4.09547536821172,0.89886,0.92665,0.70597,0.90794,0.83988,0.95585,0.90936,0.49768,0.67682,1.57381,0.98431,1.11246,1.16005,0.93945
IHECRE00003836.3,10,10.54279,0.0079921156748232,1.1419,0.663896017795612,1.06883,0.02,1.11381776944214,9.98807955685436,3.97215510097265,2.45296811619488,0.85809307803027,4.77655602564662,1.16485,1.01984,0.75419,1.50484,0.80078,0.93577,0.94603,0.97925,1.51319,0.05668,0.99977,0.82517,0.72573,1.38983
IHECRE00003837.4,1,8.82269,0.00813689950197409,0.60638,0.846277279915656,1.09486,0,0.248075909330522,7.11371338203178,1.10098652006928,1.7201747119512,0.979960840424731,2.65249642292341,0.88093,0.95678,1.57259,1.53992,0.64546,0.90317,0.78624,0.63984,1.04163,0.15062,0.79864,0.8493,0.7667,1.5654
IHECRE00003837.4,2,66.3184,0.0106317381126236,0.46522,0.90895732103436,0.97731,0.63,0.164551678321884,2.29198009353569,1.87102392479519,2.55180472146529,0.928241781822564,1.86624425690274,0.9821,1.01251,1.02902,0.99252,0.60453,0.80017,0.69644,0.4616,0.63735,1.43558,0.9378,1.01187,1.11049,0.98606
IHECRE00003837.4,3,0.62481,0.00664126246229324,0.30989,0.861665348309867,1.05946,0.13,0.433132943099721,9.24866845963192,1.20853767863735,1.69295470126035,1.23717238833518,8.33847492485366,2.12307,1.88916,1.33002,0.88736,0.58503,0.68832,0.823,0.55127,1.20085,0.0707,1.34243,0.42524,0.76313,0.63544
IHECRE00003837.4,4,6.01059,0.00586491642769662,0.05713,0.911971140328186,1.1061,3.71,0.320588665324531,3.42629874146638,1.63472720524558,1.5445997773104,1.18865632697131,7.41878577935735,2.37087,2.12337,1.21823,0.52694,0.29926,0.75854,0.40365,0.15062,0.23216,0.14188,0.85426,0.51176,1.09384,0.38694
IHECRE00003837.4,5,0.53147,0.00621448312052817,0.02353,0.938228763876762,1.07726,12.7,0.342584507920669,2.13284270924286,7.88318573032306,2.34202320069852,1.69065735312461,8.61756267930647,1.94085,1.31617,0.6137,0.82502,2.47412,2.20687,1.9156,0.29823,0.34131,0.11133,1.31929,0.87433,0.81821,0.48956
IHECRE00003837.4,6,8.0659,0.0106557092314224,0.22467,0.941949936639644,1.00278,28.08,0.23899873279289,1.1784505355252,8.42662350061624,3.59764438349506,1.08852222820143,1.33291961046401,0.6276,0.37845,0.46624,0.89499,3.96297,2.26185,3.3502,0.38055,0.51053,0.2438,1.55745,1.67312,0.69883,0.77484
IHECRE00003837.4,7,1.35458,0.00756326993012412,0.01494,0.895043468045113,1.02376,56.75,0.57023907424812,1.14436971334586,9.1433123825188,11.2357994595865,1.96976327537594,1.20143620770677,0.64348,0.40029,0.50986,1.19525,2.79017,2.27911,2.95538,0.62556,1.26223,0.05582,1.41648,0.92092,0.76576,1.12533
IHECRE00003837.4,8,6.40203,0.0106833910357231,0.45958,0.780729865151821,1.06003,16.885,0.459902743768753,1.75302139735625,2.52646955939084,10.6902778256778,1.83530243534727,1.37386004759347,0.62979,0.86109,0.60555,1.10174,0.87865,1.33445,1.15738,1.09698,2.03275,0.05896,1.02786,0.92659,0.6821,1.33937
IHECRE00003837.4,9,1.2193,0.0189568548488712,5.99627,0.379930366784584,0.88689,12.65,1.41675665611618,2.04181716626327,2.4114131446658,15.3613572891454,7.53806553714392,1.36524855706572,0.38596,0.47693,0.61599,0.37996,2.1813,1.5521,2.15395,5.1823,9.75185,0.03496,1.09491,0.54944,0.51761,1.11404
IHECRE00003837.4,10,0.65022,0.0647213670991979,78.68371,0.103542816023027,0.46297,21.68,1.7019429119693,1.24279203645958,0.933125449748141,4.96018229791317,10.965411369633,0.80055169105301,0.08015,0.12193,0.49817,0.1182,10.31246,1.5944,2.85549,69.32337,23.8114,0.07349,2.59874,0.38509,0.66324,0.16107
IHECRE00000194.3,1,0.38143,0.0460115625925292,49.7763,0.149107049835041,0.55348,0.78,2.89796405625977,0.679241187706199,0.738279215141518,6.11846674769925,14.8241882271228,0.625477513457197,0.1766,0.16573,0.47233,0.39732,6.67172,1.61847,2.86814,45.45409,22.02954,0.0641,2.28235,0.47057,0.58597,0.21227
IHECRE00000194.3,2,0.36457,0.0681188233649764,71.98771,0.0355108407424739,0.46416,8.73,12.1564888472937,0.375253470597411,0.647909842458275,2.00319762907503,27.3019419747309,0.408399625643425,0.0992,0.09219,0.44792,0.09986,10.73756,1.75239,3.22803,71.08474,24.68716,0.03298,2.15676,0.30211,0.60422,0.20808
IHECRE00000194.3,3,0.47669,0.0150203507345563,1.07219,0.514977173582226,0.9675,7.72,7.57481992492645,0.304047884751953,1.30866389367962,12.8982449021,4.7458151567414,0.506645023840925,0.4621,0.60063,0.40868,0.80274,1.81972,1.55396,2.16471,2.3979,3.65273,0.06371,1.59741,1.06186,0.5764,0.89495
IHECRE00000194.3,4,2.53168,0.0163417265618958,2.22253,0.671737585815103,0.97005,3.89,1.67026996751428,0.572676791115236,1.19760277808894,8.07738161916497,2.8474851573877,0.711157163660804,0.60336,0.57802,0.44164,0.92999,1.43911,1.68361,1.71488,2.16237,5.16055,0.10295,1.20925,1.27598,0.70319,0.87654
IHECRE00000194.3,5,0.19842,0.0608736636885662,68.75483,0.140239222526788,0.56618,0,0.937328681784201,5.57986543732868,0.427485671567406,7.28868676800399,4.38013954647396,2.93084973835036,0.09027,0.09851,0.63171,0,7.84693,1.34785,3.9308,28.06616,16.40514,0.02778,1.64997,0.19995,0.83093,0.10489
IHECRE00000194.3,6,0.46461,0.0122083828548695,0.86818,0.866171476071725,0.93478,21.21,1.99495309345683,0.3323239520247,8.4606935043344,7.51715948224676,2.47714048212801,0.654435340220876,0.52005,0.3608,0.42968,0.95362,4.80526,2.30257,4.50883,1.25965,2.07722,0.11697,1.65723,1.13779,0.64761,0.60517
IHECRE00000194.3,7,8.25558,0.0124056926869356,0.43645,0.930913981386842,1.05064,3.27,0.730118170244051,0.289310882780139,2.5822619111661,1.35125611921029,1.58185844675166,0.627656140728388,0.9012,0.60633,0.46093,0.77307,1.7784,2.00813,2.09395,0.48737,1.05171,2.8349,1.30554,1.77767,0.70895,0.86669
IHECRE00000194.3,8,4.65531,0.011835966605972,0.75516,0.946959116681588,0.95372,8.63,0.872359826254186,0.379107397460128,8.74578069564641,1.00489074571438,1.83938459497994,0.896249875659007,0.57839,0.3736,0.48654,0.97252,5.27339,2.30337,4.02024,0.48845,0.57869,0.15801,1.51488,1.41654,0.63014,0.63279
IHECRE00000194.3,9,1.55028,0.0105173964234434,3.35366,0.773696959084807,0.95935,0,0.582618338878188,2.98961069281504,0.584923831202942,0.61002159575089,1.90243973618164,4.04896982431565,1.56118,1.17126,1.11039,0.36963,1.71483,0.87308,1.87885,1.9819,2.78278,0.4024,1.25682,0.65434,1.19676,0.68234
IHECRE00000194.3,10,81.12143,0.0103533022818938,0.2745,0.887356685293717,1.00535,0.01,0.363663622734087,0.900313479623824,0.277988278587979,0.265544500477034,1.39323974376448,1.09111353414202,1.05196,1.10212,1.11225,1.04965,0.53439,0.78584,0.62334,0.42659,0.59023,0.92268,0.90783,0.90138,1.06499,1.05689
IHECRE00000142.3,1,10.2718,0.00584348832543367,0.07723,0.869472700574022,1.13358,0.025,0.733980776932319,2.48231210786277,1.39607529034842,1.85776264851155,0.262748631691363,4.40371779468696,1.56894,1.46841,2.28253,0.8769,0.2533,0.51376,0.32993,0.14185,0.16865,0.45868,0.70385,0.53432,0.98663,0.94805
IHECRE00000142.3,2,77.33722,0.0107188588211574,0.24344,0.89254625408294,0.99411,0.01,1.29951177848824,1.86965755242899,2.03857873293245,2.3000080793158,0.213761383178865,1.67049664708394,0.99364,1.02493,0.9097,1.0712,0.63679,0.92301,0.73251,0.41944,0.62976,1.20125,0.95395,1.01426,1.05653,1.04916
IHECRE00000142.3,3,1.49529,0.0160815077637375,7.81852,0.642403186417025,0.87132,0,0.916734504012094,7.37149668566112,1.12382253750436,2.65341900220956,0.668013722525875,2.49976741481568,0.83061,0.6044,0.75152,0.56033,2.10571,0.99751,2.14645,4.02398,6.03195,0.10918,1.47911,0.75719,0.65041,0.99565
IHECRE00000142.3,4,0.32424,0.0579771076560193,64.91045,0.153660309892729,0.61644,0,2.55738974970203,8.06257449344458,1.10005959475566,17.1423718712753,19.4760429082241,2.55738974970203,0.13146,0.18911,0.51035,0.01081,7.53786,1.34198,2.8419,32.88439,16.0785,0.04462,1.90283,0.33761,0.77961,0.26163
IHECRE00000142.3,5,2.45393,0.0133487557669605,0.46107,0.756337301764243,1.02734,1.62,4.21853123467249,1.60994931704344,2.38742735690611,10.921545458599,1.56124314442413,1.55517902528203,0.66488,0.65623,0.49417,0.86781,1.13563,1.73065,1.45981,0.97881,3.06814,0.21857,1.36801,1.46008,0.74433,0.94953
IHECRE00000142.3,6,0.90115,0.0121610224449352,0.25166,0.661159053310375,1.02364,4.135,13.3493703366083,1.25297950639792,3.02184408656606,21.3496741956177,3.25708160302509,1.49453053783045,0.58,0.64249,0.43878,0.68856,1.30625,1.77899,1.77315,0.87945,2.87978,0.09343,1.40025,1.2126,0.68984,0.99028
IHECRE00000142.3,7,0.84379,0.0296033778240545,16.72843,0.219366787433083,0.73639,2.36,19.3282998972584,1.26714162115395,2.09264316227762,23.5566295354999,45.2736711188017,1.19109933488347,0.29612,0.31544,0.45621,0.49792,3.92166,1.68127,3.2802,10.01001,15.15526,0.07301,1.21808,0.79535,0.47756,0.51617
IHECRE00000142.3,8,0.3309,0.0680325562006559,83.93801,0.0676311389112529,0.42447,9.18,26.264538304329,0.907010590202514,1.99204186536199,5.31727255836998,123.689539852604,0.734873351086889,0.08003,0.17483,0.45869,0.18092,11.87143,1.61435,2.73256,104.17542,24.33451,0.06684,4.1207,0.35494,0.76938,0.14752
IHECRE00000142.3,9,0.69988,0.0129742902482817,1.20062,0.858971809141502,0.88953,7.44,8.92715080740808,1.37948179910592,17.3161664081744,9.04037040416021,1.17256637168142,1.53407535808777,0.43111,0.3531,0.38379,0.35987,6.64695,2.22364,7.38666,1.24559,1.81499,0.08174,1.33527,1.03545,0.56335,0.56983
IHECRE00000142.3,10,5.3418,0.0124875959250319,0.6652,0.930842712338343,0.96287,1.97,2.73336246067808,1.4080566235582,12.4345683327508,2.8965921006641,0.393149248514505,1.64430269136665,0.56576,0.36054,0.46757,0.71619,4.99912,2.25646,4.08246,0.45707,0.57961,0.2711,1.53894,1.61761,0.64224,0.64458
IHECRE00003809.1,1,0.45818,0.064248219273879,73.91369,0.0504822962770112,0.48071,33.56,51.3213681332986,0.18403410570164,1.4030200468628,5.03817365269461,211.456814631606,0.19692137464202,0.10831,0.19842,0.48275,0.26897,10.43082,1.68224,2.4254,81.84845,24.38534,0.12455,2.59417,0.33768,0.68928,0.17237
IHECRE00003809.1,2,1.43046,0.022527437300018,8.89742,0.23865605937975,0.82327,13.63,28.9977791815544,0.206703910614525,2.13390054681485,34.3925518684486,50.4047318238348,0.271699863789802,0.35895,0.46736,0.49696,0.95766,3.09912,1.62852,3.07366,6.5418,10.50447,0.06683,1.18681,0.99211,0.52124,0.85366
IHECRE00003809.1,3,2.84479,0.010786155289277,0.11758,0.661382447824083,1.05209,6.365,13.7206267693726,0.145934557903746,2.50439791954704,26.5434854170781,2.9879847257884,0.370103364276779,0.60067,0.79134,0.5248,1.13438,0.88812,1.53685,1.29806,0.64289,1.59349,0.1667,1.23236,1.34388,0.69302,1.23173
IHECRE00003809.1,4,2.73418,0.0156501553437857,9.91383,0.641477705183843,0.97716,0.04,4.10417282655348,1.06785254423196,1.68061900901331,16.071343411703,4.78688540226048,0.818217368496352,0.60632,0.7463,0.69165,1.09092,1.87332,1.38496,1.30892,5.22295,4.85872,0.22577,1.26348,1.05734,0.71818,1.05919
IHECRE00003809.1,5,2.06805,0.0122152224067496,0.59246,0.846006888110893,0.98069,21.1,9.71242137022173,0.0967324168160988,15.4702274215125,13.527623601742,2.00846782227535,0.372712264822247,0.52332,0.52107,0.45258,0.82149,4.2368,2.22469,4.26541,0.75907,1.18614,0.12322,1.23096,1.3155,0.6067,0.75722
IHECRE00003809.1,6,40.22794,0.010829637649774,0.2625,0.867636172798586,0.8833,0.32,2.07736368909513,0.553561070599934,2.53491326925202,2.67015385040327,0.79514694508894,0.620656557286488,0.91747,0.89486,0.52859,0.89023,0.59295,0.87645,0.73084,0.40545,0.67675,1.57101,1.05367,1.05991,1.34297,0.91332
IHECRE00003809.1,7,8.69387,0.012017884771334,0.64439,0.91662627140225,1.01007,7.49,3.1070000149797,0.266451458274039,12.7140899081744,2.4600041943167,0.941242116931558,0.793369983672124,0.72537,0.5911,0.48708,0.82669,3.75883,2.1796,3.1745,0.45649,0.56249,0.41623,1.49772,1.55855,0.67841,0.71287
IHECRE00003809.1,8,7.78644,0.00982584009813332,0.39773,0.603361635064442,1.10233,0,0.775735597471822,6.99909236430846,0.393868508341997,1.3963273759427,1.07035001732759,3.51301632093998,0.88755,1.27811,1.63607,1.29633,0.67171,0.8341,0.72644,0.67058,0.98411,0.0981,0.80009,0.82838,0.67276,1.2558
IHECRE00003809.1,9,29.64889,0.00770115691468422,0.10202,0.642637372362904,1.13224,0.01,0.670602259024482,3.55474981469804,0.381088690495945,1.07023773964798,0.811202194860221,2.68823360215946,1.25337,1.1349,1.66205,1.18983,0.34847,0.70886,0.44686,0.26884,0.38899,0.95102,0.69856,0.80116,0.80054,1.22771
IHECRE00003809.1,10,4.10721,0.00842892229838724,0.59824,0.642874378077389,1.08137,0.02,0.712974659070403,6.12094944703668,0.94233842901704,1.22754633806811,1.08083704983115,7.47793947049573,1.87528,2.22376,1.76088,0.54245,0.55591,0.5896,0.60751,0.48462,0.54047,0.66299,1.28034,0.63307,1.18141,0.39361
IHECRE00001965.2,1,15.92835,0.00811598603985129,0.18814,0.502133124776209,1.13223,0.03,1.15972523227107,4.61439232610293,2.15826470421951,5.11106609125002,1.06480975444283,10.3071726061474,1.26958,1.6884,2.39437,0.95836,0.24793,0.61337,0.32283,0.23614,0.25232,0.70382,0.63427,0.61728,0.90745,1.0403
IHECRE00001965.2,2,46.62505,0.00808545854938879,0.17536,0.600712500582108,0.93495,0.24,1.36446189907018,4.82113751726921,2.97494217724034,3.33937691125565,0.971108023781065,2.99164092454324,1.15366,0.92906,0.82989,0.96357,0.39541,0.68186,0.52087,0.32073,0.47482,1.22987,0.90561,0.80712,1.26952,1.01055
IHECRE00001965.2,3,10.27347,0.0126002893400584,1.49594,0.597854418537709,1.03757,0.13,1.59499136442142,10.1082595710996,3.41773711859528,4.37823834196891,1.20853123200921,2.17930519573978,0.63086,1.03619,0.90445,1.11622,1.33476,0.96921,1.42097,1.12983,1.62478,0.24277,0.88774,1.19879,0.71792,1.07569
IHECRE00001965.2,4,0.59565,0.0400632124399312,42.57756,0.357531898685965,0.64203,2.77,4.07715197105313,5.58984003047039,3.12290516092173,8.58343648828795,17.0058798324129,2.2404065892211,0.28237,0.40216,0.62055,0.18652,5.97385,1.38515,2.70575,25.55074,17.23912,0.31095,1.45485,0.83983,0.76519,0.2999
IHECRE00001965.2,5,1.07847,0.0405609786963438,37.24487,0.173831208257438,0.57996,45.36,22.3187061875586,1.90390241209913,3.26629684826406,7.56187558646575,55.3269581056466,0.504056963073357,0.20226,0.2983,0.46979,0.43808,6.47908,1.66578,3.30563,38.5345,21.28836,0.08763,2.43708,0.86903,0.50004,0.28243
IHECRE00001965.2,6,2.30971,0.0114641179178159,0.11921,0.523521370396175,1.06052,12.17,15.5737092472912,2.79904139538236,5.89135814333421,10.1682843620114,2.44769718665161,1.17877135237729,0.55091,1.11377,0.57639,1.15935,0.8142,1.2277,1.11018,0.82349,1.49778,0.10349,1.21919,1.40165,0.64169,1.08517
IHECRE00001965.2,7,2.68219,0.0121547811790552,0.38952,0.647595596826763,1.0505,2.24,5.89995080253367,4.23900129143349,5.55291802472173,7.59330914457905,1.70005534714962,1.49008671053441,0.62968,1.16854,0.62915,1.16967,0.79548,1.06922,0.95215,0.9637,1.83101,0.4196,1.15509,1.41226,0.68995,1.12573
IHECRE00001965.2,8,1.23049,0.0121111286770912,0.3558,0.758588968365165,1.0051,66.31,8.22323206253226,2.19981933485731,12.0606518693312,8.22393260084065,1.95464936214143,0.815150062679743,0.48099,0.52408,0.45188,0.84242,3.29178,2.18718,3.55074,0.84472,1.77418,0.12322,1.63366,1.45999,0.59812,0.79404
IHECRE00001965.2,9,7.65981,0.0114164820806513,0.44569,0.870236097150471,0.99263,26.12,2.81724677996213,2.55281797143458,13.2736506229692,3.91904906613058,1.14297903176792,0.995359872834802,0.6347,0.42843,0.47775,0.85696,4.13477,2.26941,3.32416,0.4047,0.58849,0.19275,1.51625,1.60932,0.66633,0.6691
IHECRE00001965.2,10,11.61682,0.0111725654960033,0.2374,0.830327134328738,1.08454,7.86,2.61176665266481,3.52494876592711,7.70131490179606,3.98878578429501,1.13693817543056,1.11375873525032,0.92159,0.77039,0.49633,1.23453,1.17245,1.72865,1.36419,0.36787,0.76283,2.2106,1.33595,1.51793,0.75848,1.132
IHECRE00000161.3,1,0.62968,0.0587888362710788,62.0135,0.0817683100598461,0.49603,7.655,5.30418210316329,0.444321744086634,0.0879524080934739,1.87517811342263,19.8433670561413,0.193288686235395,0.11972,0.11178,0.47747,0.10621,8.99039,1.77327,2.70203,62.14586,25.24699,0.06078,1.8849,0.44074,0.59344,0.17582
IHECRE00000161.3,2,0.26744,0.0266346529306155,16.13069,0.383426563854542,0.69242,1.78,3.75795044942282,0.75080987361409,0.446502714787608,10.760984623808,12.5591093671579,0.367751060820368,0.31649,0.24711,0.46843,0.4245,4.52834,1.76882,3.65193,10.23491,17.21774,0.06094,1.09835,0.66345,0.49494,0.46492
IHECRE00000161.3,3,4.63638,0.0124863925040813,0.70539,0.689782117434372,1.00259,3.38,2.38068246017099,0.603696659259538,0.416778087454333,9.4497147000113,2.5738766901435,0.503836955293586,0.59368,0.72194,0.46321,0.97376,1.67863,1.51705,2.02019,1.53709,2.96639,0.08765,1.18568,1.23638,0.66002,1.07575
IHECRE00000161.3,4,0.45881,0.0118310091098604,0.68231,0.51551114901913,1.01359,9.31,7.76562690386256,0.14853174119654,0.258316071646156,12.5510539783112,3.82131107591081,0.204886072864628,0.49959,0.68817,0.46432,0.70648,1.42463,1.44081,1.82785,1.68748,2.17699,0.10833,1.06954,1.11112,0.58679,1.04482
IHECRE00000161.3,5,23.84597,0.0115897061219613,0.32005,0.886338589211618,1.05787,0.52,1.60078377132319,0.83189949285385,0.293273397879207,1.68823420931305,1.44154910096819,0.636546795758414,0.89572,0.88191,0.5089,1.18122,1.23584,1.35052,1.37823,0.56525,1.04563,1.99426,1.37087,1.62308,0.73981,1.07592
IHECRE00000161.3,6,0.24557,0.0635257636679036,76.69847,0.165668779714739,0.56015,0,1.63391442155309,7.41339144215531,0.156576862123613,8.04088748019017,8.10974643423138,2.83629160063391,0.07957,0.10347,0.60451,0,8.6633,1.41495,3.04967,35.10304,17.51776,0.01364,1.4631,0.1815,0.80966,0.10269
IHECRE00000161.3,7,2.38945,0.01501626354157,3.96714,0.701871903101487,0.96914,0,1.58730959809139,4.48171682877592,0.0635437694989906,1.18916314920169,1.78622224261332,2.19526518627271,0.86191,0.96101,0.69708,0.84338,1.53654,0.97058,1.67252,2.32808,3.71398,0.25394,1.20905,0.8628,0.66909,1.15333
IHECRE00000161.3,8,60.82099,0.00814857588048198,0.19489,0.867298135642509,0.98773,0,1.53475071892468,1.19740540889851,0.0155578532424311,0.363145820543475,1.49119519209021,1.5499693043394,1.11498,1.09349,1.28998,0.98797,0.40149,0.71879,0.46869,0.31508,0.36977,0.75873,0.76263,0.71713,1.16383,1.02246
IHECRE00000161.3,9,2.1145,0.00725229321862252,0.51892,0.873296067393615,1.04478,0.425,1.76237058615124,1.87052710309806,0.205920560563713,0.667027516435067,1.7270204306578,5.50653466126048,1.50126,2.271,1.29103,0.49954,1.09671,0.78648,1.10658,0.47715,0.53444,0.43244,1.51172,0.70042,1.44797,0.54039
IHECRE00000161.3,10,4.59122,0.0132526583704,0.90553,0.930371135273036,0.96396,4.86,1.69152037903177,0.228451679523781,2.69911316285003,1.30808479620968,1.48900564903116,0.231488793051084,0.52959,0.33536,0.45232,0.79556,4.94097,2.27913,4.06434,0.52183,0.6568,0.92851,1.52754,1.61079,0.62697,0.55122
IHECRE00000318.2,1,7.57215,0.0124606486772091,0.68272,0.924196059814859,0.98932,11.38,1.35021362449561,1.14285544742464,15.2076311417042,2.58239971516734,0.351566579634465,1.18117730833136,0.60269,0.39892,0.46112,0.91208,4.29028,2.24808,3.66983,0.46212,0.59384,0.32789,1.5451,1.62123,0.66698,0.65641
